id,stdorToU,datetime,Ppower
MAC004022,Std,2012-07-14 04:00:00.0000000,0.020211299954065225
MAC004022,Std,2012-07-14 04:30:00.0000000,0.00964630225080386
MAC004022,Std,2012-07-14 05:00:00.0000000,0.02158934313275149
MAC004022,Std,2012-07-14 05:30:00.0000000,0.03399173174092788
MAC004022,Std,2012-07-14 06:00:00.0000000,0.01699586587046394
MAC004022,Std,2012-07-14 06:30:00.0000000,0.00964630225080386
MAC004022,Std,2012-07-14 07:00:00.0000000,0.025264124942581533
MAC004022,Std,2012-07-14 07:30:00.0000000,0.03399173174092788
MAC004022,Std,2012-07-14 08:00:00.0000000,0.013321084060633901
MAC004022,Std,2012-07-14 08:30:00.0000000,0.009186954524575103
MAC004022,Std,2012-07-14 09:00:00.0000000,0.02939825447864033
MAC004022,Std,2012-07-14 09:30:00.0000000,0.033073036288470366
MAC004022,Std,2012-07-14 10:00:00.0000000,0.010105649977032612
MAC004022,Std,2012-07-14 10:30:00.0000000,0.009186954524575103
MAC004022,Std,2012-07-14 11:00:00.0000000,0.032613688562241616
MAC004022,Std,2012-07-14 11:30:00.0000000,0.03169499310978411
MAC004022,Std,2012-07-14 12:00:00.0000000,0.011024345429490124
MAC004022,Std,2012-07-14 12:30:00.0000000,0.013321084060633901
MAC004022,Std,2012-07-14 13:00:00.0000000,0.03491042719338539
MAC004022,Std,2012-07-14 13:30:00.0000000,0.027560863573725308
MAC004022,Std,2012-07-14 14:00:00.0000000,0.009186954524575103
MAC004022,Std,2012-07-14 14:30:00.0000000,0.013321084060633901
MAC004022,Std,2012-07-14 15:00:00.0000000,0.03674781809830041
MAC004022,Std,2012-07-14 15:30:00.0000000,0.026182820395039046
MAC004022,Std,2012-07-14 16:00:00.0000000,0.011024345429490124
MAC004022,Std,2012-07-14 16:30:00.0000000,0.01929260450160772
MAC004022,Std,2012-07-14 17:00:00.0000000,0.036288470372071654
MAC004022,Std,2012-07-14 17:30:00.0000000,0.02158934313275149
MAC004022,Std,2012-07-14 18:00:00.0000000,0.00964630225080386
