Timestep,Bus,P(kW),Q(kvar)
2012-07-07 17:00:00,bus_010,0.0,0.0
2012-07-07 17:00:00,bus_011,0.2208,-0.0
2012-07-07 17:00:00,bus_012,0.0,0.0
2012-07-07 17:00:00,bus_013,0.0,0.0
2012-07-07 17:00:00,bus_014,0.0,0.0
2012-07-07 17:00:00,busload_001,0.2998,0.127
2012-07-07 17:00:00,busload_002,0.3379,0.137
2012-07-07 17:00:00,busload_003,0.1356,0.0583
2012-07-07 17:00:00,busload_004,0.1301,0.0514
2012-07-07 17:00:00,busload_005,0.4299,0.1996
2012-07-07 17:00:00,busload_006,0.231,0.0865
2012-07-07 17:00:00,busload_007,0.0331,0.0145
2012-07-07 17:00:00,busload_008,0.0791,0.0396
2012-07-07 17:00:00,busload_009,0.0679,0.023
2012-07-07 17:00:00,busload_010,0.0319,0.0108
2012-07-07 17:00:00,busload_011,0.0594,0.0242
2012-07-07 17:00:00,busload_012,0.1855,0.048
2012-07-07 17:00:00,busload_013,0.2005,0.0603
2012-07-07 17:00:00,busload_014,0.0613,0.025
2012-07-07 17:00:00,busload_015,0.108,0.0508
2012-07-07 17:00:00,busload_016,0.1343,0.067
2012-07-07 17:00:00,busload_017,0.1754,0.0825
2012-07-07 17:00:00,busload_018,0.0487,0.0199
2012-07-07 17:00:00,busload_019,0.2112,0.0863
2012-07-07 17:00:00,busload_020,0.1183,0.0592
2012-07-07 17:00:00,busload_021,0.0928,0.028
2012-07-07 17:00:00,busload_022,0.047,0.0142
2012-07-07 17:00:00,busload_023,0.0365,0.0149
2012-07-07 17:00:00,busload_024,0.0249,0.0101
2012-07-07 17:00:00,busload_025,0.1549,0.0633
2012-07-07 17:00:00,busload_026,0.0361,0.0159
2012-07-07 17:00:00,busload_027,0.1064,0.0434
2012-07-07 17:00:00,busload_028,0.0728,0.022
2012-07-07 17:00:00,busload_029,0.125,0.0509
2012-07-07 17:00:00,busload_030,0.0213,0.0064
2012-07-07 17:00:00,busload_031,0.0511,0.0179
2012-07-07 17:30:00,vsource,0,0
2012-07-07 17:30:00,bus_001,0.0072,0.0014
2012-07-07 17:30:00,bus_002,0.0072,0.0014
2012-07-07 17:30:00,bus_003,0.025,0.0014
2012-07-07 17:30:00,bus_004,0.0072,0.0014
2012-07-07 17:30:00,bus_005,0.0072,0.0014
2012-07-07 17:30:00,bus_006,0.0072,0.0014
2012-07-07 17:30:00,bus_007,0.025,0.0014
2012-07-07 17:30:00,bus_008,0.0072,0.0014
2012-07-07 17:30:00,bus_009,0.0072,0.0014
2012-07-07 17:30:00,bus_010,0.0072,0.0014
2012-07-07 17:30:00,bus_011,0.025,0.0014
2012-07-07 17:30:00,bus_012,0.0072,0.0014
2012-07-07 17:30:00,bus_013,0.0072,0.0014
2012-07-07 17:30:00,bus_014,0.0072,0.0014
2012-07-07 17:30:00,busload_001,0.3932,0.1543
2012-07-07 17:30:00,busload_002,0.3697,0.1485
2012-07-07 17:30:00,busload_003,0.0804,0.0347
2012-07-07 17:30:00,busload_004,0.132,0.0521
2012-07-07 17:30:00,busload_005,0.3004,0.138
2012-07-07 17:30:00,busload_006,0.1516,0.0568
2012-07-07 17:30:00,busload_007,0.0144,0.0063
2012-07-07 17:30:00,busload_008,0.0655,0.0328
2012-07-07 17:30:00,busload_009,0.0271,0.0092
2012-07-07 17:30:00,busload_010,0.0315,0.0107
2012-07-07 17:30:00,busload_011,0.0662,0.027
2012-07-07 17:30:00,busload_012,0.0679,0.0176
2012-07-07 17:30:00,busload_013,0.1433,0.0431
2012-07-07 17:30:00,busload_014,0.0655,0.0267
2012-07-07 17:30:00,busload_015,0.1214,0.0571
2012-07-07 17:30:00,busload_016,0.2011,0.1004
2012-07-07 17:30:00,busload_017,0.1254,0.059
2012-07-07 17:30:00,busload_018,0.0447,0.0182
2012-07-07 17:30:00,busload_019,0.3658,0.1494
2012-07-07 17:30:00,busload_020,0.363,0.1816
2012-07-07 17:30:00,busload_021,0.2624,0.0791
2012-07-07 17:30:00,busload_022,0.0425,0.0128
2012-07-07 17:30:00,busload_023,0.0322,0.0131
2012-07-07 17:30:00,busload_024,0.0349,0.0142
2012-07-07 17:30:00,busload_025,0.164,0.067
2012-07-07 17:30:00,busload_026,0.0095,0.0042
2012-07-07 17:30:00,busload_027,0.0772,0.0315
2012-07-07 17:30:00,busload_028,0.0621,0.0187
2012-07-07 17:30:00,busload_029,0.1159,0.0472
2012-07-07 17:30:00,busload_030,0.0261,0.0079
2012-07-07 17:30:00,busload_031,0.0696,0.0246
2012-07-07 18:00:00,vsource,0,0
2012-07-07 18:00:00,bus_001,0.0865,0.0174
2012-07-07 18:00:00,bus_002,0.0864,0.0174
2012-07-07 18:00:00,bus_003,0.0865,0.0174
2012-07-07 18:00:00,bus_004,0.0865,0.0174
2012-07-07 18:00:00,bus_005,0.0863,0.0173
2012-07-07 18:00:00,bus_006,0.0863,0.0173
2012-07-07 18:00:00,bus_007,0.0863,0.0173
2012-07-07 18:00:00,bus_008,0.0863,0.0173
2012-07-07 18:00:00,bus_009,0.0863,0.0173
2012-07-07 18:00:00,bus_010,0.0864,0.0173
2012-07-07 18:00:00,bus_011,0.0862,0.0172
2012-07-07 18:00:00,bus_012,0.0863,0.0173
2012-07-07 18:00:00,bus_013,0.0863,0.0173
2012-07-07 18:00:00,bus_014,0.0862,0.0172
2012-07-07 18:00:00,busload_001,0.3884,0.15
2012-07-07 18:00:00,busload_002,0.3727,0.1581
2012-07-07 18:00:00,busload_003,0.1071,0.046
2012-07-07 18:00:00,busload_004,0.3144,0.12
2012-07-07 18:00:00,busload_005,0.1894,0.0814
2012-07-07 18:00:00,busload_006,0.3581,0.1338
2012-07-07 18:00:00,busload_007,0.0355,0.0156
2012-07-07 18:00:00,busload_008,0.0632,0.0316
2012-07-07 18:00:00,busload_009,0.0655,0.0222
2012-07-07 18:00:00,busload_010,0.0411,0.0139
2012-07-07 18:00:00,busload_011,0.0355,0.0144
2012-07-07 18:00:00,busload_012,0.1059,0.0274
2012-07-07 18:00:00,busload_013,0.1984,0.0596
2012-07-07 18:00:00,busload_014,0.0688,0.0281
2012-07-07 18:00:00,busload_015,0.1252,0.0588
2012-07-07 18:00:00,busload_016,0.3333,0.1661
2012-07-07 18:00:00,busload_017,0.0962,0.0452
2012-07-07 18:00:00,busload_018,0.0381,0.0156
2012-07-07 18:00:00,busload_019,0.2056,0.0839
2012-07-07 18:00:00,busload_020,0.2575,0.1288
2012-07-07 18:00:00,busload_021,0.1244,0.0375
2012-07-07 18:00:00,busload_022,0.0424,0.0128
2012-07-07 18:00:00,busload_023,0.1023,0.0416
2012-07-07 18:00:00,busload_024,0.0271,0.011
2012-07-07 18:00:00,busload_025,0.1495,0.0611
2012-07-07 18:00:00,busload_026,0.0176,0.0077
2012-07-07 18:00:00,busload_027,0.2674,0.1091
2012-07-07 18:00:00,busload_028,0.08,0.0241
2012-07-07 18:00:00,busload_029,0.2758,0.112
2012-07-07 18:00:00,busload_030,0.0256,0.0077
2012-07-07 18:00:00,busload_031,0.0342,0.0117
2012-07-07 18:30:00,vsource,0,0
2012-07-07 18:30:00,bus_001,0.0865,0.0174
2012-07-07 18:30:00,bus_002,0.0864,0.0173
2012-07-07 18:30:00,bus_003,0.0865,0.0174
2012-07-07 18:30:00,bus_004,0.0865,0.0174
2012-07-07 18:30:00,bus_005,0.0863,0.0173
2012-07-07 18:30:00,bus_006,0.0863,0.0173
2012-07-07 18:30:00,bus_007,0.0863,0.0173
2012-07-07 18:30:00,bus_008,0.0863,0.0173
2012-07-07 18:30:00,bus_009,0.0863,0.0173
2012-07-07 18:30:00,bus_010,0.0864,0.0173
2012-07-07 18:30:00,bus_011,0.0862,0.0172
2012-07-07 18:30:00,bus_012,0.0862,0.0172
2012-07-07 18:30:00,bus_013,0.0863,0.0173
2012-07-07 18:30:00,bus_014,0.0861,0.0172
2012-07-07 18:30:00,busload_001,0.4846,0.1845
2012-07-07 18:30:00,busload_002,0.6486,0.277
2012-07-07 18:30:00,busload_003,0.0958,0.0411
2012-07-07 18:30:00,busload_004,0.2689,0.1052
2012-07-07 18:30:00,busload_005,0.2618,0.1
2012-07-07 18:30:00,busload_006,0.3822,0.1427
2012-07-07 18:30:00,busload_007,0.0871,0.0382
2012-07-07 18:30:00,busload_008,0.06,0.03
2012-07-07 18:30:00,busload_009,0.0437,0.0148
2012-07-07 18:30:00,busload_010,0.0456,0.0155
2012-07-07 18:30:00,busload_011,0.0228,0.0093
2012-07-07 18:30:00,busload_012,0.0342,0.0088
2012-07-07 18:30:00,busload_013,0.1302,0.0391
2012-07-07 18:30:00,busload_014,0.0695,0.0283
2012-07-07 18:30:00,busload_015,0.0674,0.0317
2012-07-07 18:30:00,busload_016,0.082,0.0409
2012-07-07 18:30:00,busload_017,0.1066,0.0501
2012-07-07 18:30:00,busload_018,0.0528,0.0215
2012-07-07 18:30:00,busload_019,0.2046,0.0835
2012-07-07 18:30:00,busload_020,0.3352,0.1676
2012-07-07 18:30:00,busload_021,0.1682,0.0507
2012-07-07 18:30:00,busload_022,0.0698,0.021
2012-07-07 18:30:00,busload_023,0.1075,0.0436
2012-07-07 18:30:00,busload_024,0.0307,0.0125
2012-07-07 18:30:00,busload_025,0.2444,0.0998
2012-07-07 18:30:00,busload_026,0.036,0.0158
2012-07-07 18:30:00,busload_027,0.1149,0.0469
2012-07-07 18:30:00,busload_028,0.0609,0.0183
2012-07-07 18:30:00,busload_029,0.739,0.2994
2012-07-07 18:30:00,busload_030,0.02,0.006
2012-07-07 18:30:00,busload_031,0.1172,0.0423
2012-07-07 19:00:00,vsource,0,0
2012-07-07 19:00:00,bus_001,0.0865,0.0174
2012-07-07 19:00:00,bus_002,0.0864,0.0174
2012-07-07 19:00:00,bus_003,0.0865,0.0174
2012-07-07 19:00:00,bus_004,0.0865,0.0174
2012-07-07 19:00:00,bus_005,0.0863,0.0173
2012-07-07 19:00:00,bus_006,0.0863,0.0173
2012-07-07 19:00:00,bus_007,0.0863,0.0173
2012-07-07 19:00:00,bus_008,0.0863,0.0173
2012-07-07 19:00:00,bus_009,0.0864,0.0173
2012-07-07 19:00:00,bus_010,0.0864,0.0173
2012-07-07 19:00:00,bus_011,0.0863,0.0173
2012-07-07 19:00:00,bus_012,0.0863,0.0173
2012-07-07 19:00:00,bus_013,0.0863,0.0173
2012-07-07 19:00:00,bus_014,0.0862,0.0172
2012-07-07 19:00:00,busload_001,0.4375,0.1648
2012-07-07 19:00:00,busload_002,0.4854,0.2087
2012-07-07 19:00:00,busload_003,0.1308,0.0565
2012-07-07 19:00:00,busload_004,0.1057,0.0418
2012-07-07 19:00:00,busload_005,0.138,0.0569
2012-07-07 19:00:00,busload_006,0.3015,0.1128
2012-07-07 19:00:00,busload_007,0.0525,0.023
2012-07-07 19:00:00,busload_008,0.0614,0.0307
2012-07-07 19:00:00,busload_009,0.0588,0.0199
2012-07-07 19:00:00,busload_010,0.0478,0.0162
2012-07-07 19:00:00,busload_011,0.0097,0.004
2012-07-07 19:00:00,busload_012,0.4449,0.1149
2012-07-07 19:00:00,busload_013,0.0949,0.0285
2012-07-07 19:00:00,busload_014,0.0558,0.0227
2012-07-07 19:00:00,busload_015,0.051,0.024
2012-07-07 19:00:00,busload_016,0.0709,0.0354
2012-07-07 19:00:00,busload_017,0.1126,0.053
2012-07-07 19:00:00,busload_018,0.0536,0.0219
2012-07-07 19:00:00,busload_019,0.1963,0.0802
2012-07-07 19:00:00,busload_020,0.3251,0.1626
2012-07-07 19:00:00,busload_021,0.1923,0.0579
2012-07-07 19:00:00,busload_022,0.0346,0.0104
2012-07-07 19:00:00,busload_023,0.229,0.0931
2012-07-07 19:00:00,busload_024,0.0407,0.0166
2012-07-07 19:00:00,busload_025,0.453,0.1849
2012-07-07 19:00:00,busload_026,0.0123,0.0054
2012-07-07 19:00:00,busload_027,0.108,0.0441
2012-07-07 19:00:00,busload_028,0.0615,0.0185
2012-07-07 19:00:00,busload_029,0.1704,0.0693
2012-07-07 19:00:00,busload_030,0.0343,0.0103
2012-07-07 19:00:00,busload_031,0.0878,0.0315
2012-07-07 19:30:00,vsource,0,0
2012-07-07 19:30:00,bus_001,0.0865,0.0174
2012-07-07 19:30:00,bus_002,0.0864,0.0174
2012-07-07 19:30:00,bus_003,0.0865,0.0174
2012-07-07 19:30:00,bus_004,0.0865,0.0174
2012-07-07 19:30:00,bus_005,0.0863,0.0173
2012-07-07 19:30:00,bus_006,0.0863,0.0173
2012-07-07 19:30:00,bus_007,0.0863,0.0173
2012-07-07 19:30:00,bus_008,0.0863,0.0173
2012-07-07 19:30:00,bus_009,0.0864,0.0173
2012-07-07 19:30:00,bus_010,0.0864,0.0173
2012-07-07 19:30:00,bus_011,0.0862,0.0172
2012-07-07 19:30:00,bus_012,0.0862,0.0172
2012-07-07 19:30:00,bus_013,0.0863,0.0173
2012-07-07 19:30:00,bus_014,0.0862,0.0172
2012-07-07 19:30:00,busload_001,0.6405,0.2347
2012-07-07 19:30:00,busload_002,0.4709,0.1999
2012-07-07 19:30:00,busload_003,0.1351,0.0582
2012-07-07 19:30:00,busload_004,0.1196,0.0474
2012-07-07 19:30:00,busload_005,0.1218,0.0508
2012-07-07 19:30:00,busload_006,0.221,0.0827
2012-07-07 19:30:00,busload_007,0.0677,0.0297
2012-07-07 19:30:00,busload_008,0.0632,0.0316
2012-07-07 19:30:00,busload_009,0.0731,0.0248
2012-07-07 19:30:00,busload_010,0.0262,0.0089
2012-07-07 19:30:00,busload_011,0.0224,0.0091
2012-07-07 19:30:00,busload_012,0.3636,0.0939
2012-07-07 19:30:00,busload_013,0.083,0.025
2012-07-07 19:30:00,busload_014,0.0661,0.0269
2012-07-07 19:30:00,busload_015,0.0346,0.0163
2012-07-07 19:30:00,busload_016,0.0706,0.0352
2012-07-07 19:30:00,busload_017,0.0945,0.0444
2012-07-07 19:30:00,busload_018,0.0284,0.0116
2012-07-07 19:30:00,busload_019,0.2435,0.0994
2012-07-07 19:30:00,busload_020,0.1736,0.0869
2012-07-07 19:30:00,busload_021,0.1718,0.0518
2012-07-07 19:30:00,busload_022,0.06,0.0181
2012-07-07 19:30:00,busload_023,0.4024,0.1635
2012-07-07 19:30:00,busload_024,0.0448,0.0182
2012-07-07 19:30:00,busload_025,0.2153,0.0879
2012-07-07 19:30:00,busload_026,0.0147,0.0065
2012-07-07 19:30:00,busload_027,0.1201,0.049
2012-07-07 19:30:00,busload_028,0.0376,0.0113
2012-07-07 19:30:00,busload_029,0.1202,0.0488
2012-07-07 19:30:00,busload_030,0.0838,0.0253
2012-07-07 19:30:00,busload_031,0.1151,0.0416
2012-07-07 20:00:00,vsource,0,0
2012-07-07 20:00:00,bus_001,0.0865,0.0174
2012-07-07 20:00:00,bus_002,0.0864,0.0174
2012-07-07 20:00:00,bus_003,0.0865,0.0174
2012-07-07 20:00:00,bus_004,0.0865,0.0174
2012-07-07 20:00:00,bus_005,0.0863,0.0173
2012-07-07 20:00:00,bus_006,0.0864,0.0173
2012-07-07 20:00:00,bus_007,0.0863,0.0173
2012-07-07 20:00:00,bus_008,0.0863,0.0173
2012-07-07 20:00:00,bus_009,0.0864,0.0173
2012-07-07 20:00:00,bus_010,0.0864,0.0173
2012-07-07 20:00:00,bus_011,0.0862,0.0172
2012-07-07 20:00:00,bus_012,0.0863,0.0173
2012-07-07 20:00:00,bus_013,0.0863,0.0173
2012-07-07 20:00:00,bus_014,0.0862,0.0172
2012-07-07 20:00:00,busload_001,0.4824,0.1836
2012-07-07 20:00:00,busload_002,0.3076,0.1243
2012-07-07 20:00:00,busload_003,0.1532,0.066
2012-07-07 20:00:00,busload_004,0.1266,0.0509
2012-07-07 20:00:00,busload_005,0.1278,0.0534
2012-07-07 20:00:00,busload_006,0.231,0.0864
2012-07-07 20:00:00,busload_007,0.0635,0.0279
2012-07-07 20:00:00,busload_008,0.1977,0.0988
2012-07-07 20:00:00,busload_009,0.0474,0.0161
2012-07-07 20:00:00,busload_010,0.0294,0.01
2012-07-07 20:00:00,busload_011,0.0175,0.0071
2012-07-07 20:00:00,busload_012,0.1598,0.0413
2012-07-07 20:00:00,busload_013,0.1358,0.0408
2012-07-07 20:00:00,busload_014,0.0737,0.03
2012-07-07 20:00:00,busload_015,0.0347,0.0163
2012-07-07 20:00:00,busload_016,0.1266,0.0632
2012-07-07 20:00:00,busload_017,0.1439,0.0677
2012-07-07 20:00:00,busload_018,0.0779,0.0318
2012-07-07 20:00:00,busload_019,0.2204,0.09
2012-07-07 20:00:00,busload_020,0.1565,0.0783
2012-07-07 20:00:00,busload_021,0.18,0.0542
2012-07-07 20:00:00,busload_022,0.045,0.0135
2012-07-07 20:00:00,busload_023,0.4334,0.176
2012-07-07 20:00:00,busload_024,0.0667,0.0272
2012-07-07 20:00:00,busload_025,0.2841,0.116
2012-07-07 20:00:00,busload_026,0.036,0.0158
2012-07-07 20:00:00,busload_027,0.0875,0.0357
2012-07-07 20:00:00,busload_028,0.065,0.0196
2012-07-07 20:00:00,busload_029,0.1675,0.0681
2012-07-07 20:00:00,busload_030,0.1242,0.0374
2012-07-07 20:00:00,busload_031,0.0787,0.0284
2012-07-07 20:30:00,vsource,0,0
2012-07-07 20:30:00,bus_001,0.0865,0.0174
2012-07-07 20:30:00,bus_002,0.0864,0.0174
2012-07-07 20:30:00,bus_003,0.0865,0.0174
2012-07-07 20:30:00,bus_004,0.0865,0.0174
2012-07-07 20:30:00,bus_005,0.0863,0.0173
2012-07-07 20:30:00,bus_006,0.0864,0.0173
2012-07-07 20:30:00,bus_007,0.0863,0.0173
2012-07-07 20:30:00,bus_008,0.0863,0.0173
2012-07-07 20:30:00,bus_009,0.0864,0.0173
2012-07-07 20:30:00,bus_010,0.0864,0.0173
2012-07-07 20:30:00,bus_011,0.0863,0.0173
2012-07-07 20:30:00,bus_012,0.0863,0.0173
2012-07-07 20:30:00,bus_013,0.0863,0.0173
2012-07-07 20:30:00,bus_014,0.0862,0.0172
2012-07-07 20:30:00,busload_001,0.4451,0.168
2012-07-07 20:30:00,busload_002,0.2948,0.1197
2012-07-07 20:30:00,busload_003,0.1219,0.0526
2012-07-07 20:30:00,busload_004,0.1865,0.0753
2012-07-07 20:30:00,busload_005,0.1143,0.0479
2012-07-07 20:30:00,busload_006,0.1055,0.0395
2012-07-07 20:30:00,busload_007,0.0771,0.0339
2012-07-07 20:30:00,busload_008,0.1801,0.09
2012-07-07 20:30:00,busload_009,0.0761,0.0258
2012-07-07 20:30:00,busload_010,0.0265,0.009
2012-07-07 20:30:00,busload_011,0.0161,0.0065
2012-07-07 20:30:00,busload_012,0.0462,0.012
2012-07-07 20:30:00,busload_013,0.171,0.0514
2012-07-07 20:30:00,busload_014,0.0654,0.0267
2012-07-07 20:30:00,busload_015,0.0462,0.0217
2012-07-07 20:30:00,busload_016,0.1883,0.094
2012-07-07 20:30:00,busload_017,0.2258,0.1061
2012-07-07 20:30:00,busload_018,0.0244,0.0099
2012-07-07 20:30:00,busload_019,0.2231,0.0911
2012-07-07 20:30:00,busload_020,0.1086,0.0543
2012-07-07 20:30:00,busload_021,0.18,0.0542
2012-07-07 20:30:00,busload_022,0.0607,0.0183
2012-07-07 20:30:00,busload_023,0.1508,0.0614
2012-07-07 20:30:00,busload_024,0.0556,0.0226
2012-07-07 20:30:00,busload_025,0.5276,0.2153
2012-07-07 20:30:00,busload_026,0.0157,0.0069
2012-07-07 20:30:00,busload_027,0.1458,0.0595
2012-07-07 20:30:00,busload_028,0.0716,0.0216
2012-07-07 20:30:00,busload_029,0.1085,0.0442
2012-07-07 20:30:00,busload_030,0.1871,0.0564
2012-07-07 20:30:00,busload_031,0.1145,0.0414
2012-07-07 21:00:00,vsource,0,0
2012-07-07 21:00:00,bus_001,0.0865,0.0174
2012-07-07 21:00:00,bus_002,0.0864,0.0174
2012-07-07 21:00:00,bus_003,0.0865,0.0174
2012-07-07 21:00:00,bus_004,0.0865,0.0174
2012-07-07 21:00:00,bus_005,0.0864,0.0173
2012-07-07 21:00:00,bus_006,0.0864,0.0173
2012-07-07 21:00:00,bus_007,0.0863,0.0173
2012-07-07 21:00:00,bus_008,0.0863,0.0173
2012-07-07 21:00:00,bus_009,0.0864,0.0173
2012-07-07 21:00:00,bus_010,0.0864,0.0173
2012-07-07 21:00:00,bus_011,0.0863,0.0173
2012-07-07 21:00:00,bus_012,0.0863,0.0173
2012-07-07 21:00:00,bus_013,0.0863,0.0173
2012-07-07 21:00:00,bus_014,0.0863,0.0173
2012-07-07 21:00:00,busload_001,0.461,0.174
2012-07-07 21:00:00,busload_002,0.3095,0.123
2012-07-07 21:00:00,busload_003,0.1589,0.0682
2012-07-07 21:00:00,busload_004,0.1306,0.0525
2012-07-07 21:00:00,busload_005,0.1548,0.0661
2012-07-07 21:00:00,busload_006,0.1163,0.0435
2012-07-07 21:00:00,busload_007,0.0974,0.0428
2012-07-07 21:00:00,busload_008,0.1255,0.0627
2012-07-07 21:00:00,busload_009,0.0316,0.0107
2012-07-07 21:00:00,busload_010,0.1005,0.0341
2012-07-07 21:00:00,busload_011,0.0117,0.0048
2012-07-07 21:00:00,busload_012,0.0462,0.012
2012-07-07 21:00:00,busload_013,0.195,0.0586
2012-07-07 21:00:00,busload_014,0.073,0.0297
2012-07-07 21:00:00,busload_015,0.0405,0.019
2012-07-07 21:00:00,busload_016,0.1034,0.0516
2012-07-07 21:00:00,busload_017,0.1857,0.0873
2012-07-07 21:00:00,busload_018,0.0503,0.0206
2012-07-07 21:00:00,busload_019,0.2528,0.1032
2012-07-07 21:00:00,busload_020,0.091,0.0455
2012-07-07 21:00:00,busload_021,0.1524,0.0459
2012-07-07 21:00:00,busload_022,0.0489,0.0147
2012-07-07 21:00:00,busload_023,0.0843,0.0343
2012-07-07 21:00:00,busload_024,0.0519,0.0211
2012-07-07 21:00:00,busload_025,0.3403,0.139
2012-07-07 21:00:00,busload_026,0.0133,0.0058
2012-07-07 21:00:00,busload_027,0.1012,0.0413
2012-07-07 21:00:00,busload_028,0.0668,0.0201
2012-07-07 21:00:00,busload_029,0.1104,0.0449
2012-07-07 21:00:00,busload_030,0.1906,0.0574
2012-07-07 21:00:00,busload_031,0.2266,0.0835
2012-07-07 21:30:00,vsource,0,0
2012-07-07 21:30:00,bus_001,0.0865,0.0174
2012-07-07 21:30:00,bus_002,0.0864,0.0173
2012-07-07 21:30:00,bus_003,0.0865,0.0174
2012-07-07 21:30:00,bus_004,0.0865,0.0174
2012-07-07 21:30:00,bus_005,0.0863,0.0173
2012-07-07 21:30:00,bus_006,0.0864,0.0173
2012-07-07 21:30:00,bus_007,0.0863,0.0173
2012-07-07 21:30:00,bus_008,0.0863,0.0173
2012-07-07 21:30:00,bus_009,0.0864,0.0173
2012-07-07 21:30:00,bus_010,0.0864,0.0173
2012-07-07 21:30:00,bus_011,0.0862,0.0172
2012-07-07 21:30:00,bus_012,0.0862,0.0172
2012-07-07 21:30:00,bus_013,0.0863,0.0173
2012-07-07 21:30:00,bus_014,0.0862,0.0172
2012-07-07 21:30:00,busload_001,0.6337,0.2401
2012-07-07 21:30:00,busload_002,0.4086,0.1672
2012-07-07 21:30:00,busload_003,0.1259,0.0545
2012-07-07 21:30:00,busload_004,0.1307,0.0525
2012-07-07 21:30:00,busload_005,0.2819,0.1285
2012-07-07 21:30:00,busload_006,0.1013,0.0379
2012-07-07 21:30:00,busload_007,0.083,0.0364
2012-07-07 21:30:00,busload_008,0.1706,0.0852
2012-07-07 21:30:00,busload_009,0.0708,0.024
2012-07-07 21:30:00,busload_010,0.0651,0.0221
2012-07-07 21:30:00,busload_011,0.0175,0.0071
2012-07-07 21:30:00,busload_012,0.0284,0.0073
2012-07-07 21:30:00,busload_013,0.1761,0.0529
2012-07-07 21:30:00,busload_014,0.0812,0.0331
2012-07-07 21:30:00,busload_015,0.0231,0.0109
2012-07-07 21:30:00,busload_016,0.217,0.1083
2012-07-07 21:30:00,busload_017,0.1961,0.0921
2012-07-07 21:30:00,busload_018,0.0568,0.0232
2012-07-07 21:30:00,busload_019,0.2416,0.0987
2012-07-07 21:30:00,busload_020,0.0743,0.0372
2012-07-07 21:30:00,busload_021,0.1434,0.0432
2012-07-07 21:30:00,busload_022,0.0463,0.0139
2012-07-07 21:30:00,busload_023,0.0665,0.027
2012-07-07 21:30:00,busload_024,0.241,0.0981
2012-07-07 21:30:00,busload_025,0.3945,0.161
2012-07-07 21:30:00,busload_026,0.0384,0.0169
2012-07-07 21:30:00,busload_027,0.1869,0.0763
2012-07-07 21:30:00,busload_028,0.114,0.0343
2012-07-07 21:30:00,busload_029,0.2077,0.0844
2012-07-07 21:30:00,busload_030,0.0999,0.0301
2012-07-07 21:30:00,busload_031,0.1343,0.0488
2012-07-07 22:00:00,vsource,0,0
2012-07-07 22:00:00,bus_001,0.0865,0.0174
2012-07-07 22:00:00,bus_002,0.0864,0.0174
2012-07-07 22:00:00,bus_003,0.0865,0.0174
2012-07-07 22:00:00,bus_004,0.0865,0.0174
2012-07-07 22:00:00,bus_005,0.0863,0.0173
2012-07-07 22:00:00,bus_006,0.0864,0.0173
2012-07-07 22:00:00,bus_007,0.0863,0.0173
2012-07-07 22:00:00,bus_008,0.0863,0.0173
2012-07-07 22:00:00,bus_009,0.0864,0.0173
2012-07-07 22:00:00,bus_010,0.0864,0.0173
2012-07-07 22:00:00,bus_011,0.0863,0.0173
2012-07-07 22:00:00,bus_012,0.0863,0.0173
2012-07-07 22:00:00,bus_013,0.0863,0.0173
2012-07-07 22:00:00,bus_014,0.0862,0.0172
2012-07-07 22:00:00,busload_001,0.4258,0.1628
2012-07-07 22:00:00,busload_002,0.4016,0.1658
2012-07-07 22:00:00,busload_003,0.1391,0.0592
2012-07-07 22:00:00,busload_004,0.0812,0.0323
2012-07-07 22:00:00,busload_005,0.2642,0.1239
2012-07-07 22:00:00,busload_006,0.1823,0.0682
2012-07-07 22:00:00,busload_007,0.0855,0.0376
2012-07-07 22:00:00,busload_008,0.1702,0.085
2012-07-07 22:00:00,busload_009,0.1069,0.0362
2012-07-07 22:00:00,busload_010,0.0556,0.0188
2012-07-07 22:00:00,busload_011,0.0199,0.0081
2012-07-07 22:00:00,busload_012,0.0453,0.0117
2012-07-07 22:00:00,busload_013,0.171,0.0514
2012-07-07 22:00:00,busload_014,0.062,0.0252
2012-07-07 22:00:00,busload_015,0.0665,0.0312
2012-07-07 22:00:00,busload_016,0.0771,0.0385
2012-07-07 22:00:00,busload_017,0.1357,0.0638
2012-07-07 22:00:00,busload_018,0.0706,0.0288
2012-07-07 22:00:00,busload_019,0.2472,0.1009
2012-07-07 22:00:00,busload_020,0.0694,0.0347
2012-07-07 22:00:00,busload_021,0.1452,0.0437
2012-07-07 22:00:00,busload_022,0.0685,0.0206
2012-07-07 22:00:00,busload_023,0.0499,0.0203
2012-07-07 22:00:00,busload_024,0.2222,0.0905
2012-07-07 22:00:00,busload_025,0.3371,0.1376
2012-07-07 22:00:00,busload_026,0.0175,0.0077
2012-07-07 22:00:00,busload_027,0.1406,0.0574
2012-07-07 22:00:00,busload_028,0.4717,0.142
2012-07-07 22:00:00,busload_029,0.1841,0.0749
2012-07-07 22:00:00,busload_030,0.076,0.0229
2012-07-07 22:00:00,busload_031,0.1077,0.0392
2012-07-07 22:30:00,vsource,0,0
2012-07-07 22:30:00,bus_001,0.0865,0.0174
2012-07-07 22:30:00,bus_002,0.0864,0.0174
2012-07-07 22:30:00,bus_003,0.0865,0.0174
2012-07-07 22:30:00,bus_004,0.0865,0.0174
2012-07-07 22:30:00,bus_005,0.0864,0.0173
2012-07-07 22:30:00,bus_006,0.0864,0.0173
2012-07-07 22:30:00,bus_007,0.0864,0.0173
2012-07-07 22:30:00,bus_008,0.0864,0.0173
