Timestep,Bus,P(kW),Q(kvar)
2012-07-09 08:00:00,bus_002,0.0362,0.0143
2012-07-09 08:00:00,bus_003,0.2583,0.0148
2012-07-09 08:00:00,bus_004,0.0837,0.0304
2012-07-09 08:00:00,bus_005,0.0509,0.0148
2012-07-09 08:30:00,bus_001,0.081,0.0392
2012-07-09 08:30:00,bus_002,0.193,0.0763
2012-07-09 08:30:00,bus_003,0.3488,0.0051
2012-07-09 08:30:00,bus_004,0.0842,0.0305
2012-07-09 08:30:00,bus_005,0.0341,0.01
2012-07-09 09:00:00,bus_001,0.0922,0.0447
2012-07-09 09:00:00,bus_002,0.2243,0.0886
2012-07-09 09:00:00,bus_003,0.4904,0.0154
2012-07-09 09:00:00,bus_004,0.072,0.0261
2012-07-09 09:00:00,bus_005,0.0254,0.0074
2012-07-09 09:30:00,bus_001,0.0592,0.0287
2012-07-09 09:30:00,bus_002,0.2008,0.0794
2012-07-09 09:30:00,bus_003,0.5543,0.0052
2012-07-09 09:30:00,bus_004,0.0711,0.0258
2012-07-09 09:30:00,bus_005,0.0391,0.0114
2012-07-09 10:00:00,bus_001,0.078,0.0378
2012-07-09 10:00:00,bus_002,0.1327,0.0525
2012-07-09 10:00:00,bus_003,0.6564,0.0148
2012-07-09 10:00:00,bus_004,0.0794,0.0288
2012-07-09 10:00:00,bus_005,0.0496,0.0145
2012-07-09 10:30:00,bus_001,0.093,0.045
2012-07-09 10:30:00,bus_002,0.1682,0.0665
2012-07-09 10:30:00,bus_003,0.6856,0.0064
2012-07-09 10:30:00,bus_004,0.0563,0.0204
2012-07-09 10:30:00,bus_005,0.0254,0.0074
2012-07-09 11:00:00,bus_001,0.0615,0.0298
2012-07-09 11:00:00,bus_002,0.1597,0.0631
2012-07-09 11:00:00,bus_003,0.7479,0.0133
2012-07-09 11:00:00,bus_004,0.0606,0.022
2012-07-09 11:00:00,bus_005,0.0267,0.0078
2012-07-09 11:30:00,bus_001,0.0772,0.0374
2012-07-09 11:30:00,bus_002,0.0681,0.0269
2012-07-09 11:30:00,bus_003,0.7574,0.0076
2012-07-09 11:30:00,bus_004,0.0637,0.0231
2012-07-09 11:30:00,bus_005,0.0478,0.0139
2012-07-09 12:00:00,bus_001,0.0945,0.0457
2012-07-09 12:00:00,bus_002,0.0532,0.021
2012-07-09 12:00:00,bus_003,0.7765,0.0118
2012-07-09 12:00:00,bus_004,0.0388,0.0141
2012-07-09 12:00:00,bus_005,0.0453,0.0132
2012-07-09 12:30:00,bus_001,0.0607,0.0294
2012-07-09 12:30:00,bus_002,0.0468,0.0185
2012-07-09 12:30:00,bus_003,0.7638,0.0094
2012-07-09 12:30:00,bus_004,0.0366,0.0133
2012-07-09 12:30:00,bus_005,0.0366,0.0107
2012-07-09 13:00:00,bus_001,0.0765,0.037
2012-07-09 13:00:00,bus_002,0.0468,0.0185
2012-07-09 13:00:00,bus_003,0.7432,0.01
2012-07-09 13:00:00,bus_004,0.0458,0.0166
2012-07-09 13:00:00,bus_005,0.0304,0.0089
2012-07-09 13:30:00,bus_001,0.0952,0.0461
2012-07-09 13:30:00,bus_002,0.0121,0.0048
2012-07-09 13:30:00,bus_003,0.7113,0.0109
2012-07-09 13:30:00,bus_004,0.0257,0.0093
2012-07-09 13:30:00,bus_005,0.2746,0.0801
2012-07-09 14:00:00,bus_001,0.0637,0.0309
2012-07-09 14:00:00,bus_002,0.0085,0.0034
2012-07-09 14:00:00,bus_003,0.6546,0.0088
2012-07-09 14:00:00,bus_004,0.0654,0.0237
2012-07-09 14:00:00,bus_005,0.2486,0.0725
2012-07-09 14:30:00,bus_001,0.075,0.0363
2012-07-09 14:30:00,bus_002,0.0319,0.0126
2012-07-09 14:30:00,bus_003,0.5948,0.0124
2012-07-09 14:30:00,bus_004,0.0977,0.0355
2012-07-09 14:30:00,bus_005,0.1054,0.0307
2012-07-09 15:00:00,bus_001,0.0937,0.0454
2012-07-09 15:00:00,bus_002,0.1065,0.0421
2012-07-09 15:00:00,bus_003,0.4905,0.0073
2012-07-09 15:00:00,bus_004,0.0781,0.0283
2012-07-09 15:00:00,bus_005,0.093,0.0271
2012-07-09 15:30:00,bus_001,0.0667,0.0323
2012-07-09 15:30:00,bus_002,0.1306,0.0516
2012-07-09 15:30:00,bus_003,0.3368,0.0139
2012-07-09 15:30:00,bus_004,0.0776,0.0282
2012-07-09 15:30:00,bus_005,0.1011,0.0295
2012-07-09 16:00:00,bus_001,0.072,0.0349
2012-07-09 16:00:00,bus_002,0.1334,0.0527
2012-07-09 16:00:00,bus_003,0.2209,0.006
2012-07-09 16:00:00,bus_004,0.0859,0.0312
2012-07-09 16:00:00,bus_005,0.0881,0.0257
2012-07-09 16:30:00,bus_001,0.0892,0.0432
2012-07-09 16:30:00,bus_002,0.1803,0.0712
2012-07-09 16:30:00,bus_003,0.1556,0.0151
2012-07-09 16:30:00,bus_004,0.0872,0.0317
2012-07-09 16:30:00,bus_005,0.0713,0.0208
2012-07-09 17:00:00,bus_001,0.072,0.0349
2012-07-09 17:00:00,bus_002,0.2008,0.0794
2012-07-09 17:00:00,bus_003,0.0514,0.0051
2012-07-09 17:00:00,bus_004,0.0938,0.034
2012-07-09 17:00:00,bus_005,0.0906,0.0264
2012-07-09 17:30:00,bus_001,0.0705,0.0341
2012-07-09 17:30:00,bus_002,0.2377,0.0939
2012-07-09 17:30:00,bus_003,0.0546,0.017
2012-07-09 17:30:00,bus_004,0.0933,0.0339
2012-07-09 17:30:00,bus_005,0.1973,0.0575
2012-07-09 18:00:00,bus_001,0.0907,0.0439
2012-07-09 18:00:00,bus_002,0.2342,0.0925
2012-07-09 18:00:00,bus_003,0.0166,0.0054
2012-07-09 18:00:00,bus_004,0.1134,0.0412
2012-07-09 18:00:00,bus_005,0.299,0.0872
2012-07-09 18:30:00,bus_001,0.1859,0.09
2012-07-09 18:30:00,bus_002,0.1959,0.0774
2012-07-09 18:30:00,bus_003,0.0755,0.0248
2012-07-09 18:30:00,bus_004,0.2761,0.1002
2012-07-09 18:30:00,bus_005,0.3331,0.0972
2012-07-09 19:00:00,bus_001,0.1252,0.0606
2012-07-09 19:00:00,bus_002,0.1845,0.0729
2012-07-09 19:00:00,bus_003,0.0433,0.0142
2012-07-09 19:00:00,bus_004,0.1317,0.0478
2012-07-09 19:00:00,bus_005,0.0974,0.0284
2012-07-09 19:30:00,bus_001,0.1222,0.0592
2012-07-09 19:30:00,bus_002,0.2122,0.0839
2012-07-09 19:30:00,bus_003,0.0691,0.0227
2012-07-09 19:30:00,bus_004,0.1548,0.0562
2012-07-09 19:30:00,bus_005,0.0943,0.0275
2012-07-09 20:00:00,bus_001,0.1072,0.0519
2012-07-09 20:00:00,bus_002,0.2136,0.0844
2012-07-09 20:00:00,bus_003,0.0378,0.0124
2012-07-09 20:00:00,bus_004,0.0763,0.0277
2012-07-09 20:00:00,bus_005,0.147,0.0429
2012-07-09 20:30:00,bus_001,0.1454,0.0704
2012-07-09 20:30:00,bus_002,0.203,0.0802
2012-07-09 20:30:00,bus_003,0.0516,0.017
2012-07-09 20:30:00,bus_004,0.1173,0.0426
2012-07-09 20:30:00,bus_005,0.1092,0.0319
2012-07-09 21:00:00,bus_001,0.1334,0.0646
2012-07-09 21:00:00,bus_002,0.1945,0.0768
2012-07-09 21:00:00,bus_003,0.0276,0.0091
2012-07-09 21:00:00,bus_004,0.1099,0.0399
2012-07-09 21:00:00,bus_005,0.1049,0.0306
2012-07-09 21:30:00,bus_001,0.1214,0.0588
2012-07-09 21:30:00,bus_002,0.3122,0.1234
2012-07-09 21:30:00,bus_003,0.0571,0.0188
2012-07-09 21:30:00,bus_004,0.0427,0.0155
2012-07-09 21:30:00,bus_005,0.0769,0.0224
2012-07-09 22:00:00,bus_001,0.1072,0.0519
2012-07-09 22:00:00,bus_002,0.2632,0.104
2012-07-09 22:00:00,bus_003,0.035,0.0115
2012-07-09 22:00:00,bus_004,0.034,0.0123
2012-07-09 22:00:00,bus_005,0.1358,0.0396
2012-07-09 22:30:00,bus_001,0.1304,0.0632
2012-07-09 22:30:00,bus_002,0.2448,0.0967
2012-07-09 22:30:00,bus_003,0.0589,0.0194
2012-07-09 22:30:00,bus_004,0.0305,0.0111
2012-07-09 22:30:00,bus_005,0.0949,0.0277
2012-07-09 23:00:00,bus_001,0.1912,0.0926
2012-07-09 23:00:00,bus_002,0.2249,0.0889
2012-07-09 23:00:00,bus_003,0.0368,0.0121
2012-07-09 23:00:00,bus_004,0.0296,0.0108
2012-07-09 23:00:00,bus_005,0.1005,0.0293
2012-07-09 23:30:00,bus_001,0.1424,0.069
2012-07-09 23:30:00,bus_002,0.2008,0.0794
2012-07-09 23:30:00,bus_003,0.0516,0.0169
2012-07-09 23:30:00,bus_004,0.0192,0.007
2012-07-09 23:30:00,bus_005,0.0558,0.0163
2012-07-10 00:00:00,bus_001,0.1334,0.0646
2012-07-10 00:00:00,bus_002,0.2051,0.081
2012-07-10 00:00:00,bus_003,0.0221,0.0073
2012-07-10 00:00:00,bus_004,0.0253,0.0092
2012-07-10 00:00:00,bus_005,0.0552,0.0161
2012-07-10 00:30:00,bus_001,0.1139,0.0552
2012-07-10 00:30:00,bus_002,0.2079,0.0822
2012-07-10 00:30:00,bus_003,0.0396,0.013
2012-07-10 00:30:00,bus_004,0.0227,0.0082
2012-07-10 00:30:00,bus_005,0.0527,0.0154
2012-07-10 01:00:00,bus_001,0.081,0.0392
2012-07-10 01:00:00,bus_002,0.1774,0.0701
2012-07-10 01:00:00,bus_003,0.0267,0.0088
2012-07-10 01:00:00,bus_004,0.0144,0.0052
2012-07-10 01:00:00,bus_005,0.0254,0.0074
2012-07-10 01:30:00,bus_001,0.1049,0.0508
2012-07-10 01:30:00,bus_002,0.2008,0.0794
2012-07-10 01:30:00,bus_003,0.0322,0.0106
2012-07-10 01:30:00,bus_004,0.0078,0.0028
2012-07-10 01:30:00,bus_005,0.0273,0.008
2012-07-10 02:00:00,bus_001,0.1072,0.0519
2012-07-10 02:00:00,bus_002,0.1958,0.0774
2012-07-10 02:00:00,bus_003,0.0322,0.0106
2012-07-10 02:00:00,bus_004,0.0305,0.0111
2012-07-10 02:00:00,bus_005,0.0509,0.0148
2012-07-10 02:30:00,bus_001,0.0817,0.0396
2012-07-10 02:30:00,bus_002,0.2285,0.0903
2012-07-10 02:30:00,bus_003,0.0276,0.0091
2012-07-10 02:30:00,bus_004,0.0301,0.0109
2012-07-10 02:30:00,bus_005,0.0409,0.0119
2012-07-10 03:00:00,bus_001,0.0997,0.0483
2012-07-10 03:00:00,bus_002,0.2065,0.0816
2012-07-10 03:00:00,bus_003,0.0359,0.0118
2012-07-10 03:00:00,bus_004,0.0174,0.0063
2012-07-10 03:00:00,bus_005,0.0248,0.0072
2012-07-10 03:30:00,bus_001,0.1057,0.0512
2012-07-10 03:30:00,bus_002,0.1788,0.0707
2012-07-10 03:30:00,bus_003,0.0239,0.0079
2012-07-10 03:30:00,bus_004,0.0192,0.007
2012-07-10 03:30:00,bus_005,0.036,0.0105
2012-07-10 04:00:00,bus_001,0.075,0.0363
2012-07-10 04:00:00,bus_002,0.1795,0.0709
2012-07-10 04:00:00,bus_003,0.0387,0.0127
2012-07-10 04:00:00,bus_004,0.0283,0.0103
2012-07-10 04:00:00,bus_005,0.0496,0.0145
2012-07-10 04:30:00,bus_001,0.0975,0.0472
2012-07-10 04:30:00,bus_002,0.1554,0.0614
2012-07-10 04:30:00,bus_003,0.0212,0.007
2012-07-10 04:30:00,bus_004,0.017,0.0062
2012-07-10 04:30:00,bus_005,0.0292,0.0085
2012-07-10 05:00:00,bus_001,0.0795,0.0385
2012-07-10 05:00:00,bus_002,0.2668,0.1054
2012-07-10 05:00:00,bus_003,0.0405,0.0133
2012-07-10 05:00:00,bus_004,0.0576,0.0209
2012-07-10 05:00:00,bus_005,0.026,0.0076
2012-07-10 05:30:00,bus_001,0.081,0.0392
2012-07-10 05:30:00,bus_002,0.149,0.0589
2012-07-10 05:30:00,bus_003,0.0212,0.007
2012-07-10 05:30:00,bus_004,0.1142,0.0414
2012-07-10 05:30:00,bus_005,0.0719,0.021
2012-07-10 06:00:00,bus_001,0.0982,0.0476
2012-07-10 06:00:00,bus_002,0.1724,0.0681
2012-07-10 06:00:00,bus_003,0.0414,0.0136
2012-07-10 06:00:00,bus_004,0.0532,0.0193
2012-07-10 06:00:00,bus_005,0.0707,0.0206
2012-07-10 06:30:00,bus_001,0.0735,0.0356
2012-07-10 06:30:00,bus_002,0.1462,0.0578
2012-07-10 06:30:00,bus_003,0.0207,0.0067
2012-07-10 06:30:00,bus_004,0.0462,0.0168
2012-07-10 06:30:00,bus_005,0.1538,0.0448
2012-07-10 07:00:00,bus_001,0.1192,0.0577
2012-07-10 07:00:00,bus_002,0.1568,0.062
2012-07-10 07:00:00,bus_003,0.0653,0.0136
2012-07-10 07:00:00,bus_004,0.0384,0.0139
2012-07-10 07:00:00,bus_005,0.1296,0.0378
2012-07-10 07:30:00,bus_001,0.1072,0.0519
2012-07-10 07:30:00,bus_002,0.271,0.1071
2012-07-10 07:30:00,bus_003,0.2533,0.0466
2012-07-10 07:30:00,bus_004,0.0589,0.0214
2012-07-10 07:30:00,bus_005,0.0657,0.0192
2012-07-10 08:00:00,bus_001,0.0667,0.0323
2012-07-10 08:00:00,bus_002,0.2008,0.0794
2012-07-10 08:00:00,bus_003,0.2575,0.0157
2012-07-10 08:00:00,bus_004,0.0602,0.0218
2012-07-10 08:00:00,bus_005,0.0248,0.0072
2012-07-10 08:30:00,bus_001,0.0825,0.0399
2012-07-10 08:30:00,bus_002,0.1547,0.0611
2012-07-10 08:30:00,bus_003,0.3475,0.007
2012-07-10 08:30:00,bus_004,0.0432,0.0157
2012-07-10 08:30:00,bus_005,0.0298,0.0087
2012-07-10 09:00:00,bus_001,0.0825,0.0399
2012-07-10 09:00:00,bus_002,0.1391,0.055
2012-07-10 09:00:00,bus_003,0.4819,0.0133
2012-07-10 09:00:00,bus_004,0.0336,0.0122
2012-07-10 09:00:00,bus_005,0.0496,0.0145
2012-07-10 09:30:00,bus_001,0.0675,0.0327
2012-07-10 09:30:00,bus_002,0.1675,0.0662
2012-07-10 09:30:00,bus_003,0.5495,0.007
2012-07-10 09:30:00,bus_004,0.0257,0.0093
2012-07-10 09:30:00,bus_005,0.0292,0.0085
2012-07-10 10:00:00,bus_001,0.0817,0.0396
2012-07-10 10:00:00,bus_002,0.0625,0.0247
2012-07-10 10:00:00,bus_003,0.6393,0.0124
2012-07-10 10:00:00,bus_004,0.0475,0.0173
2012-07-10 10:00:00,bus_005,0.0248,0.0072
2012-07-10 10:30:00,bus_001,0.0795,0.0385
2012-07-10 10:30:00,bus_002,0.0383,0.0151
2012-07-10 10:30:00,bus_003,0.683,0.0082
2012-07-10 10:30:00,bus_004,0.0584,0.0212
2012-07-10 10:30:00,bus_005,0.0459,0.0134
2012-07-10 11:00:00,bus_001,0.0682,0.033
2012-07-10 11:00:00,bus_002,0.0121,0.0048
2012-07-10 11:00:00,bus_003,0.7314,0.0109
2012-07-10 11:00:00,bus_004,0.0545,0.0198
2012-07-10 11:00:00,bus_005,0.0391,0.0114
2012-07-10 11:30:00,bus_001,0.0825,0.0399
2012-07-10 11:30:00,bus_002,0.0312,0.0123
2012-07-10 11:30:00,bus_003,0.7534,0.0094
2012-07-10 11:30:00,bus_004,0.0371,0.0135
2012-07-10 11:30:00,bus_005,0.0248,0.0072
2012-07-10 12:00:00,bus_001,0.081,0.0392
2012-07-10 12:00:00,bus_002,0.0305,0.0121
2012-07-10 12:00:00,bus_003,0.7637,0.0097
2012-07-10 12:00:00,bus_004,0.0558,0.0203
2012-07-10 12:00:00,bus_005,0.0391,0.0114
2012-07-10 12:30:00,bus_001,0.0637,0.0309
2012-07-10 12:30:00,bus_002,0.0085,0.0034
2012-07-10 12:30:00,bus_003,0.7624,0.0106
2012-07-10 12:30:00,bus_004,0.0297,0.0108
2012-07-10 12:30:00,bus_005,0.0546,0.0159
2012-07-10 13:00:00,bus_001,0.0855,0.0414
2012-07-10 13:00:00,bus_002,0.0043,0.0017
2012-07-10 13:00:00,bus_003,0.7376,0.0097
2012-07-10 13:00:00,bus_004,0.0371,0.0135
2012-07-10 13:00:00,bus_005,0.2542,0.0741
2012-07-10 13:30:00,bus_001,0.084,0.0407
2012-07-10 13:30:00,bus_002,0.0312,0.0123
2012-07-10 13:30:00,bus_003,0.6955,0.0097
2012-07-10 13:30:00,bus_004,0.0462,0.0168
2012-07-10 13:30:00,bus_005,0.1246,0.0363
2012-07-10 14:00:00,bus_001,0.0607,0.0294
2012-07-10 14:00:00,bus_002,0.0305,0.0121
2012-07-10 14:00:00,bus_003,0.657,0.0109
2012-07-10 14:00:00,bus_004,0.0397,0.0144
2012-07-10 14:00:00,bus_005,0.0986,0.0288
2012-07-10 14:30:00,bus_001,0.0862,0.0418
2012-07-10 14:30:00,bus_002,0.0121,0.0048
2012-07-10 14:30:00,bus_003,0.5747,0.0082
2012-07-10 14:30:00,bus_004,0.0506,0.0184
2012-07-10 14:30:00,bus_005,0.2021,0.0589
2012-07-10 15:00:00,bus_001,0.0885,0.0428
2012-07-10 15:00:00,bus_002,0.0043,0.0017
2012-07-10 15:00:00,bus_003,0.4989,0.0118
2012-07-10 15:00:00,bus_004,0.0419,0.0152
2012-07-10 15:00:00,bus_005,0.0385,0.0112
2012-07-10 15:30:00,bus_001,0.06,0.029
2012-07-10 15:30:00,bus_002,0.066,0.0261
2012-07-10 15:30:00,bus_003,0.3741,0.0076
2012-07-10 15:30:00,bus_004,0.0763,0.0277
2012-07-10 15:30:00,bus_005,0.0657,0.0192
2012-07-10 16:00:00,bus_001,0.0795,0.0385
2012-07-10 16:00:00,bus_002,0.0731,0.0289
2012-07-10 16:00:00,bus_003,0.2777,0.0124
2012-07-10 16:00:00,bus_004,0.1387,0.0503
2012-07-10 16:00:00,bus_005,0.1079,0.0315
2012-07-10 16:30:00,bus_001,0.0945,0.0457
2012-07-10 16:30:00,bus_002,0.0405,0.016
2012-07-10 16:30:00,bus_003,0.1473,0.0073
2012-07-10 16:30:00,bus_004,0.0659,0.0239
2012-07-10 16:30:00,bus_005,0.1383,0.0403
2012-07-10 17:00:00,bus_001,0.06,0.029
2012-07-10 17:00:00,bus_002,0.0916,0.0362
2012-07-10 17:00:00,bus_003,0.0805,0.0124
2012-07-10 17:00:00,bus_004,0.1566,0.0568
2012-07-10 17:00:00,bus_005,0.0918,0.0268
2012-07-10 17:30:00,bus_001,0.0727,0.0352
2012-07-10 17:30:00,bus_002,0.0845,0.0334
2012-07-10 17:30:00,bus_003,0.027,0.0076
2012-07-10 17:30:00,bus_004,0.0772,0.028
2012-07-10 17:30:00,bus_005,0.0906,0.0264
2012-07-10 18:00:00,bus_001,0.0967,0.0468
2012-07-10 18:00:00,bus_002,0.0674,0.0266
2012-07-10 18:00:00,bus_003,0.0396,0.013
2012-07-10 18:00:00,bus_004,0.0602,0.0218
2012-07-10 18:00:00,bus_005,0.0403,0.0118
2012-07-10 18:30:00,bus_001,0.0622,0.0301
2012-07-10 18:30:00,bus_002,0.0554,0.0219
2012-07-10 18:30:00,bus_003,0.0221,0.0073
2012-07-10 18:30:00,bus_004,0.0802,0.0291
2012-07-10 18:30:00,bus_005,0.0248,0.0072
2012-07-10 19:00:00,bus_001,0.0712,0.0345
2012-07-10 19:00:00,bus_002,0.066,0.0261
2012-07-10 19:00:00,bus_003,0.0396,0.013
2012-07-10 19:00:00,bus_004,0.2433,0.0883
2012-07-10 19:00:00,bus_005,0.0509,0.0148
2012-07-10 19:30:00,bus_001,0.093,0.045
2012-07-10 19:30:00,bus_002,0.1242,0.0491
2012-07-10 19:30:00,bus_003,0.0212,0.007
2012-07-10 19:30:00,bus_004,0.0898,0.0326
2012-07-10 19:30:00,bus_005,0.0391,0.0114
2012-07-10 20:00:00,bus_001,0.0675,0.0327
2012-07-10 20:00:00,bus_002,0.0916,0.0362
2012-07-10 20:00:00,bus_003,0.0368,0.0121
2012-07-10 20:00:00,bus_004,0.0885,0.0321
2012-07-10 20:00:00,bus_005,0.0248,0.0072
2012-07-10 20:30:00,bus_001,0.0675,0.0327
2012-07-10 20:30:00,bus_002,0.0788,0.0311
2012-07-10 20:30:00,bus_003,0.0249,0.0082
2012-07-10 20:30:00,bus_004,0.0698,0.0253
2012-07-10 20:30:00,bus_005,0.0354,0.0103
2012-07-10 21:00:00,bus_001,0.0907,0.0439
2012-07-10 21:00:00,bus_002,0.1313,0.0519
2012-07-10 21:00:00,bus_003,0.0332,0.0109
2012-07-10 21:00:00,bus_004,0.0602,0.0218
2012-07-10 21:00:00,bus_005,0.0999,0.0291
2012-07-10 21:30:00,bus_001,0.1334,0.0646
2012-07-10 21:30:00,bus_002,0.2633,0.104
2012-07-10 21:30:00,bus_003,0.0286,0.0094
2012-07-10 21:30:00,bus_004,0.0332,0.012
2012-07-10 21:30:00,bus_005,0.1098,0.032
2012-07-10 22:00:00,bus_001,0.1807,0.0875
2012-07-10 22:00:00,bus_002,0.2569,0.1015
2012-07-10 22:00:00,bus_003,0.0285,0.0094
2012-07-10 22:00:00,bus_004,0.0305,0.0111
2012-07-10 22:00:00,bus_005,0.0757,0.0221
2012-07-10 22:30:00,bus_001,0.1799,0.0871
2012-07-10 22:30:00,bus_002,0.2398,0.0948
2012-07-10 22:30:00,bus_003,0.0322,0.0106
2012-07-10 22:30:00,bus_004,0.0296,0.0108
2012-07-10 22:30:00,bus_005,0.1005,0.0293
2012-07-10 23:00:00,bus_001,0.1319,0.0639
2012-07-10 23:00:00,bus_002,0.2384,0.0942
2012-07-10 23:00:00,bus_003,0.0239,0.0079
2012-07-10 23:00:00,bus_004,0.0296,0.0108
2012-07-10 23:00:00,bus_005,0.1147,0.0334
2012-07-10 23:30:00,bus_001,0.1207,0.0585
2012-07-10 23:30:00,bus_002,0.2661,0.1051
2012-07-10 23:30:00,bus_003,0.0368,0.0121
2012-07-10 23:30:00,bus_004,0.0179,0.0065
2012-07-10 23:30:00,bus_005,0.0924,0.0269
2012-07-11 00:00:00,bus_001,0.1387,0.0672
2012-07-11 00:00:00,bus_002,0.2093,0.0827
2012-07-11 00:00:00,bus_003,0.0249,0.0082
2012-07-11 00:00:00,bus_004,0.0275,0.01
2012-07-11 00:00:00,bus_005,0.0546,0.0159
2012-07-11 00:30:00,bus_001,0.0862,0.0418
2012-07-11 00:30:00,bus_002,0.1788,0.0707
2012-07-11 00:30:00,bus_003,0.0433,0.0142
2012-07-11 00:30:00,bus_004,0.0222,0.0081
2012-07-11 00:30:00,bus_005,0.0502,0.0146
2012-07-11 01:00:00,bus_001,0.0727,0.0352
2012-07-11 01:00:00,bus_002,0.232,0.0917
2012-07-11 01:00:00,bus_003,0.0166,0.0054
2012-07-11 01:00:00,bus_004,0.0179,0.0065
2012-07-11 01:00:00,bus_005,0.0354,0.0103
2012-07-11 01:30:00,bus_001,0.1049,0.0508
2012-07-11 01:30:00,bus_002,0.0554,0.0219
2012-07-11 01:30:00,bus_003,0.0414,0.0136
2012-07-11 01:30:00,bus_004,0.007,0.0025
2012-07-11 01:30:00,bus_005,0.0248,0.0072
2012-07-11 02:00:00,bus_001,0.0772,0.0374
2012-07-11 02:00:00,bus_002,0.0412,0.0163
2012-07-11 02:00:00,bus_003,0.0166,0.0054
2012-07-11 02:00:00,bus_004,0.027,0.0098
2012-07-11 02:00:00,bus_005,0.0391,0.0114
2012-07-11 02:30:00,bus_001,0.0735,0.0356
2012-07-11 02:30:00,bus_002,0.044,0.0174
2012-07-11 02:30:00,bus_003,0.0451,0.0148
2012-07-11 02:30:00,bus_004,0.0327,0.0119
2012-07-11 02:30:00,bus_005,0.0502,0.0146
2012-07-11 03:00:00,bus_001,0.1004,0.0487
2012-07-11 03:00:00,bus_002,0.0241,0.0095
2012-07-11 03:00:00,bus_003,0.0166,0.0054
2012-07-11 03:00:00,bus_004,0.0179,0.0065
2012-07-11 03:00:00,bus_005,0.0254,0.0074
2012-07-11 03:30:00,bus_001,0.0772,0.0374
2012-07-11 03:30:00,bus_002,0.0405,0.016
2012-07-11 03:30:00,bus_003,0.0442,0.0145
2012-07-11 03:30:00,bus_004,0.0218,0.0079
2012-07-11 03:30:00,bus_005,0.0248,0.0072
2012-07-11 04:00:00,bus_001,0.0802,0.0388
2012-07-11 04:00:00,bus_002,0.0461,0.0182
2012-07-11 04:00:00,bus_003,0.0166,0.0054
2012-07-11 04:00:00,bus_004,0.0253,0.0092
2012-07-11 04:00:00,bus_005,0.0478,0.0139
2012-07-11 04:30:00,bus_001,0.0937,0.0454
2012-07-11 04:30:00,bus_002,0.0298,0.0118
2012-07-11 04:30:00,bus_003,0.0433,0.0142
2012-07-11 04:30:00,bus_004,0.0174,0.0063
2012-07-11 04:30:00,bus_005,0.0397,0.0116
2012-07-11 05:00:00,bus_001,0.0757,0.0367
2012-07-11 05:00:00,bus_002,0.0106,0.0042
2012-07-11 05:00:00,bus_003,0.0681,0.0224
2012-07-11 05:00:00,bus_004,0.133,0.0483
2012-07-11 05:00:00,bus_005,0.0261,0.0076
2012-07-11 05:30:00,bus_001,0.0885,0.0428
2012-07-11 05:30:00,bus_002,0.0156,0.0062
2012-07-11 05:30:00,bus_003,0.046,0.0151
2012-07-11 05:30:00,bus_004,0.1229,0.0446
2012-07-11 05:30:00,bus_005,0.0602,0.0175
2012-07-11 06:00:00,bus_001,0.099,0.0479
2012-07-11 06:00:00,bus_002,0.0624,0.0247
2012-07-11 06:00:00,bus_003,0.0166,0.0054
2012-07-11 06:00:00,bus_004,0.0453,0.0165
2012-07-11 06:00:00,bus_005,0.1401,0.0409
2012-07-11 06:30:00,bus_001,0.0817,0.0396
2012-07-11 06:30:00,bus_002,0.0866,0.0342
2012-07-11 06:30:00,bus_003,0.0425,0.0139
2012-07-11 06:30:00,bus_004,0.0619,0.0225
2012-07-11 06:30:00,bus_005,0.0949,0.0277
2012-07-11 07:00:00,bus_001,0.1567,0.0759
2012-07-11 07:00:00,bus_002,0.0674,0.0266
2012-07-11 07:00:00,bus_003,0.0422,0.0061
2012-07-11 07:00:00,bus_004,0.0597,0.0217
2012-07-11 07:00:00,bus_005,0.0763,0.0222
2012-07-11 07:30:00,bus_001,0.1919,0.0929
2012-07-11 07:30:00,bus_002,0.0632,0.025
2012-07-11 07:30:00,bus_003,0.1407,0.0142
2012-07-11 07:30:00,bus_004,0.0794,0.0288
2012-07-11 07:30:00,bus_005,0.1098,0.032
2012-07-11 08:00:00,bus_001,0.1154,0.0559
2012-07-11 08:00:00,bus_002,0.0625,0.0247
2012-07-11 08:00:00,bus_003,0.2232,0.0061
2012-07-11 08:00:00,bus_004,0.0872,0.0317
2012-07-11 08:00:00,bus_005,0.0447,0.013
2012-07-11 08:30:00,bus_001,0.087,0.0421
2012-07-11 08:30:00,bus_002,0.0546,0.0216
2012-07-11 08:30:00,bus_003,0.361,0.0133
2012-07-11 08:30:00,bus_004,0.0859,0.0312
2012-07-11 08:30:00,bus_005,0.0248,0.0072
2012-07-11 09:00:00,bus_001,0.0975,0.0472
2012-07-11 09:00:00,bus_002,0.0369,0.0146
2012-07-11 09:00:00,bus_003,0.4459,0.0064
2012-07-11 09:00:00,bus_004,0.0724,0.0263
2012-07-11 09:00:00,bus_005,0.0323,0.0094
2012-07-11 09:30:00,bus_001,0.0675,0.0327
2012-07-11 09:30:00,bus_002,0.0461,0.0182
2012-07-11 09:30:00,bus_003,0.5573,0.0133
2012-07-11 09:30:00,bus_004,0.0536,0.0195
2012-07-11 09:30:00,bus_005,0.0496,0.0145
2012-07-11 10:00:00,bus_001,0.084,0.0407
2012-07-11 10:00:00,bus_002,0.0632,0.025
2012-07-11 10:00:00,bus_003,0.6092,0.0067
